# isNEO , objectID , objectType , orbit_AP , orbit_LAN , orbit_TP , orbit_e , orbit_i , orbit_q
False , K10F00055J , None , 204.5074677 , 72.6105053 , 2458085.511491 , 0.109699391 , 7.8153826 , 2.031705877
False , K10J00029M , None , 75.993785 , 97.2876362 , 2459149.5814612 , 0.168011467 , 17.734132 , 2.615736068
False , K10M00093J , None , 84.7575208 , 281.7151349 , 2458347.9259359 , 0.240888069 , 7.5388968 , 3.015221173
False , K10E00090N , None , 246.3353786 , 342.9079613 , 2459226.0647524 , 0.185507291 , 5.8176218 , 1.86195502
False , K10B00114V , None , 109.5546578 , 252.8229841 , 2458376.4619138 , 0.241915844 , 6.4503028 , 2.090552704
False , K10E00100H , None , 291.9253383 , 351.352388 , 2457682.8958369 , 0.074676698 , 9.7175186 , 2.774416375
False , K10J00002G , None , 118.3483177 , 180.7738578 , 2458318.9938994 , 0.184137013 , 1.1705165 , 1.965792624
False , K10D00044Y , None , 262.381753 , 347.0407202 , 2455495.3086628 , 0.210088396 , 14.0135725 , 2.056405998
False , K10L00056S , None , 110.0634424 , 20.2517561 , 2459247.0187627 , 0.201987664 , 26.5978141 , 2.540565698
False , K10J00092J , None , 100.8065363 , 220.9546435 , 2459030.1962461 , 0.249278101 , 3.1425884 , 1.666816816
False , K10A00011D , None , 65.1433211 , 74.9062275 , 2455288.8854547 , 0.133148286 , 5.8072435 , 1.960362453
False , K10K00124K , None , 10.022928 , 79.0262315 , 2459067.9392518 , 0.093242337 , 23.4937372 , 2.915315819
False , K10J00121T , None , 12.0995367 , 208.090097 , 2459319.604402 , 0.155966048 , 17.2807084 , 2.654458928
False , K10A00004L , None , 277.6292949 , 121.5527351 , 2458871.1410337 , 0.203082169 , 2.6063215 , 1.826367323
True , K10E00043K , None , 38.5330004 , 18.4392702 , 2458824.596941 , 0.653656348 , 7.8803301 , 0.48404291
False , K10G00106V , None , 37.7591523 , 210.5353458 , 2458804.6899444 , 0.163811626 , 10.0858034 , 2.309665636
False , K10J00116S , None , 297.4172347 , 223.7711441 , 2458372.0968191 , 0.381505629 , 19.8786798 , 1.64384692
True , K10D00001J , None , 261.5474081 , 329.7356251 , 2458975.3509532 , 0.70948303 , 5.5162958 , 0.650884136
False , K10C00184Y , None , 331.7170584 , 165.2803563 , 2459191.5216821 , 0.168810128 , 6.0621905 , 1.959592371
False , K10E00089R , None , 56.3061725 , 153.2787498 , 2458120.8899285 , 0.07357062 , 5.374279 , 2.24540311
False , K10C00119W , None , 239.681332 , 155.2680645 , 2458662.5995213 , 0.079424775 , 15.6998842 , 2.823947353
False , K10E00026P , None , 285.2582084 , 126.2280125 , 2459030.4371537 , 0.312308887 , 11.867422 , 2.107772756
False , K10G00006X , None , 243.6331251 , 23.6326459 , 2455543.8626569 , 0.175512333 , 7.3089882 , 2.265522256
False , K10A00033T , None , 149.5616772 , 330.0882516 , 2459023.9600017 , 0.127867063 , 6.4616532 , 2.006003997
False , K10C00162H , None , 21.8858635 , 135.8477013 , 2459016.9180294 , 0.099724823 , 3.6122185 , 2.045583278
False , K10C00018T , None , 321.7902046 , 292.6243441 , 2458835.08055 , 0.14530444 , 6.8101563 , 2.295159718
False , K10L00013R , None , 103.5175339 , 255.4496838 , 2459401.470809 , 0.288490505 , 7.6651646 , 2.184311575
False , K10A00076G , None , 22.5530709 , 124.7208568 , 2458418.2779893 , 0.118553705 , 14.1493592 , 2.313913617
False , K10E00000J , None , 87.3206319 , 46.0177268 , 2459372.7031394 , 0.076984868 , 8.7393674 , 2.835798658
False , K10C00020K , None , 331.3450019 , 135.228448 , 2458916.8687153 , 0.186202823 , 4.9880145 , 1.856179811
True , K10M00001W , None , 90.0797055 , 243.7966024 , 2458444.8859668 , 0.522224622 , 25.7504838 , 1.224219362
False , K10H00072U , None , 56.3035017 , 112.937127 , 2459478.7273398 , 0.244919399 , 14.9843121 , 2.395987471
False , K10M00004M , None , 185.5706476 , 238.1247089 , 2458415.6954982 , 0.03123133 , 8.8406387 , 2.252065193
False , K10C00110O , None , 136.6072912 , 140.419109 , 2457693.366273 , 0.240120108 , 12.5980958 , 2.279207885
False , K10F00011D , None , 137.6314404 , 13.3440932 , 2455192.4052107 , 0.183177395 , 11.8606824 , 2.165151198
False , K10J00037Y , None , 200.1094969 , 89.1527685 , 2455480.4403229 , 0.246067871 , 17.7648769 , 2.008825758
False , K10K00072T , None , 291.3332342 , 279.286487 , 2459536.8778804 , 0.05690403 , 10.9829828 , 2.949329603
False , K10J00012F , None , 108.1112661 , 14.8540541 , 2459282.1414557 , 0.16135338 , 18.1024577 , 2.649585297
False , K10L00072S , None , 121.0208807 , 193.3959687 , 2459143.4652621 , 0.169440231 , 5.9877495 , 2.50400642
False , K10C00024X , None , 346.8878095 , 314.2159532 , 2458238.2721761 , 0.091366447 , 22.9819588 , 2.882072623
False , K10H00053R , None , 292.5427801 , 123.8655698 , 2459015.8827689 , 0.225245112 , 10.8434977 , 2.434886813
False , K10J00156U , None , 109.8360698 , 79.7078542 , 2459175.9392148 , 0.025787013 , 11.0752869 , 3.071339441
False , K10L00093T , None , 323.20897 , 347.9345696 , 2459490.4816959 , 0.119592914 , 17.0303297 , 2.832295794
False , K10K00061Y , None , 27.8677375 , 236.1243913 , 2458725.807469 , 0.356232657 , 5.3609249 , 1.358516233
False , K10C00039Z , None , 325.3593563 , 152.823233 , 2455160.1998674 , 0.245237936 , 3.5973964 , 1.824992993
False , K10C00138T , None , 350.2175065 , 115.7012837 , 2455127.5609956 , 0.155946194 , 2.2428019 , 2.065130054
False , K10C00036Z , None , 273.2748334 , 138.9914673 , 2454847.486045 , 0.0636378 , 2.9625289 , 2.652327285
False , K10L00034B , None , 151.8442839 , 117.1119459 , 2455408.173891 , 0.234894403 , 14.9674616 , 2.035982569
False , K10F00089U , None , 15.6140404 , 191.2264662 , 2458914.0104406 , 0.030761346 , 21.6258048 , 1.762944659
False , K10C00206B , None , 220.7518424 , 212.2996294 , 2457957.0745625 , 0.111066904 , 14.4849492 , 2.149474916
False , K10J00033T , None , 27.8956743 , 226.8822061 , 2458836.6307934 , 0.255868918 , 8.874928 , 2.07891154
False , K10E00143F , None , 185.2795035 , 116.4180933 , 2458395.6738768 , 0.206393721 , 3.4290548 , 1.905284533
False , K10C00100P , None , 341.1888288 , 131.9370022 , 2455150.7428272 , 0.142362937 , 4.6290612 , 2.057152191
False , K10A00028B , None , 312.0021283 , 71.7200413 , 2458241.6250345 , 0.10143292 , 4.3738796 , 2.48811141
False , K10F00055C , None , 244.3729341 , 29.9491627 , 2458693.8024695 , 0.072624443 , 15.1957096 , 2.450064592
False , K10A00068H , None , 336.1555492 , 88.8519445 , 2459318.5147892 , 0.242882492 , 16.304104 , 2.414265866
False , K10H00106D , None , 122.5610405 , 48.4284685 , 2459052.5182863 , 0.170761706 , 13.089911 , 2.554710402
False , K10H00076Q , None , 57.7459402 , 144.7558226 , 2459355.1093235 , 0.30319753 , 8.405379 , 2.196455442
False , K10K00127J , None , 98.1499608 , 228.7372404 , 2459257.1071384 , 0.468366095 , 12.8043554 , 1.613046108
False , K10F00011F , None , 73.28931 , 359.5049749 , 2454944.798447 , 0.34575592 , 10.6831286 , 1.980066242
False , K10F00002H , None , 94.32854 , 87.6363647 , 2459140.6184214 , 0.058920468 , 4.6732463 , 2.844816507
False , K10J00092M , None , 228.0840155 , 125.7300087 , 2459526.7163428 , 0.206079217 , 14.5560819 , 2.459649851
True , K10H00000F , None , 348.9078058 , 215.7958545 , 2458332.9627589 , 0.379613318 , 1.191201 , 1.008940517
True , K10D00001X , None , 102.1416483 , 333.7010056 , 2458240.3377113 , 0.706955212 , 20.2417038 , 0.758774046
False , K10E00101E , None , 281.4339825 , 24.3145916 , 2455745.2795247 , 0.206709681 , 3.250425 , 2.096363233
False , K10C00247Z , None , 12.0137107 , 132.1148108 , 2458366.5574736 , 0.171193504 , 14.8523545 , 2.171884039
False , K10B00005H , None , 107.3093425 , 348.9751135 , 2458297.0685108 , 0.490811 , 27.2992737 , 1.33731692
False , K10C00241A , None , 115.5674645 , 68.4601242 , 2459177.2303961 , 0.143335394 , 15.0853826 , 2.672901335
False , K10G00106W , None , 26.3289133 , 204.9835108 , 2459445.542713 , 0.181031461 , 17.439496 , 2.565126962
False , K10C00111T , None , 176.5440772 , 335.7035043 , 2455266.5539601 , 0.08648789 , 10.8917242 , 2.885172347
False , K10E00080B , None , 234.0063204 , 3.9174987 , 2459588.0002113 , 0.167544523 , 11.6804073 , 2.611532079
False , K10A00047O , None , 25.0880471 , 268.059868 , 2458226.8448474 , 0.05597973 , 7.8348198 , 2.991335633
False , K10E00128K , None , 181.5044233 , 10.3497133 , 2458818.2800438 , 0.254129126 , 9.3803776 , 2.137491798
False , K10C00172O , None , 69.9042026 , 331.1726121 , 2458705.3061715 , 0.072277728 , 18.3269172 , 1.730166081
False , K10K00130J , None , 73.8472003 , 245.1323885 , 2457708.6724898 , 0.137919718 , 2.2863141 , 2.640416986
False , K10B00056Z , None , 118.2473898 , 156.142883 , 2459549.7010104 , 0.07819322 , 23.7942054 , 2.831835735
False , K10A00017T , None , 20.1648808 , 304.0095216 , 2458339.3525515 , 0.035543811 , 5.238259 , 2.13238572
False , K10C00015O , None , 86.7848917 , 151.7199947 , 2458915.6823243 , 0.218771216 , 15.7744385 , 2.250214502
False , K10F00000E , None , 94.7568396 , 129.9875548 , 2458336.0742719 , 0.066299808 , 23.7239588 , 1.805961191
False , K10B00057Q , None , 203.2131997 , 324.4728034 , 2458483.7597706 , 0.179044831 , 29.3634782 , 2.255406332
False , K10G00109F , None , 223.4788886 , 32.8618884 , 2458605.1194474 , 0.233549577 , 13.8239715 , 2.045399199
False , K10C00109A , None , 195.8735248 , 327.2936461 , 2455293.9594543 , 0.143572097 , 3.5734009 , 2.19353435
False , K10A00007H , None , 143.5002452 , 291.8235711 , 2455042.2292856 , 0.102967351 , 8.5021625 , 2.472230612
False , K10D00076H , None , 354.9531606 , 354.0970622 , 2458451.188692 , 0.079381247 , 12.8187927 , 2.97983697
False , K10C00044L , None , 25.0460717 , 197.6262918 , 2455511.8611522 , 0.285607729 , 2.5893204 , 2.329519604
False , K10A00014E , None , 36.5691076 , 297.2804162 , 2458972.8024741 , 0.193467631 , 13.840442 , 2.004152841
False , K10C00032K , None , 53.2916608 , 171.1474156 , 2458471.0382157 , 0.205084442 , 13.6150351 , 2.067952917
True , K10L00063Z , None , 79.4484085 , 307.0709819 , 2458321.0088087 , 0.764191539 , 13.9076967 , 0.450687208
False , K10H00108B , None , 27.1573183 , 131.5191582 , 2458080.7912841 , 0.140584913 , 3.483435 , 2.201471901
False , K10H00033S , None , 174.0080527 , 142.3080353 , 2459413.3647987 , 0.104279917 , 15.1164113 , 2.75073435
False , K10J00106F , None , 138.2803872 , 54.6200955 , 2459571.1438205 , 0.037169312 , 10.1059308 , 3.043449726
False , K10L00120T , None , 36.7426756 , 333.3049518 , 2457583.1118379 , 0.162212296 , 26.2499387 , 2.654230597
False , K10M00069R , None , 290.6188398 , 102.109287 , 2459514.7463453 , 0.111622921 , 16.4753476 , 2.727444185
False , K10L00110P , None , 190.5920068 , 82.7407645 , 2458972.6882899 , 0.144694491 , 5.3673907 , 1.876488854
False , K10C00117T , None , 155.5843042 , 329.5417568 , 2458944.1843184 , 0.043834871 , 5.454243 , 2.156937628
False , K10G00023Z , None , 314.5395681 , 31.9687866 , 2458644.1287912 , 0.094867722 , 20.7028444 , 1.75116203
False , K10M00086D , None , 292.6315039 , 161.3930424 , 2457955.7608368 , 0.226217855 , 27.0267077 , 2.499739367
False , K10C00171P , None , 35.405931 , 165.0415369 , 2459099.3987041 , 0.150401746 , 13.3148981 , 2.523922441
False , K10G00102Y , None , 11.1390651 , 206.1433275 , 2458493.2548706 , 0.193732163 , 11.997595 , 2.132397017
True , K10C00055B , None , 108.4573887 , 144.6229398 , 2458440.4274276 , 0.148063537 , 25.9202543 , 0.965403499
True , K10H00000A , None , 185.723378 , 251.3013872 , 2458632.7368112 , 0.19590051 , 2.182776 , 0.771800569
True , K10F00048L , None , 53.549156 , 177.540133 , 2458651.2494456 , 0.068946286 , 26.9960349 , 1.106521535
False , K10A00046V , None , 348.8134083 , 92.1063419 , 2455155.9062078 , 0.14029215 , 14.2099885 , 2.246411901
False , K10J00085O , None , 1.8852387 , 225.0885628 , 2458044.7111088 , 0.171289107 , 3.599698 , 1.999575833
False , K10C00025M , None , 243.2533897 , 134.5046007 , 2457906.9624245 , 0.195024565 , 13.2042867 , 2.101640688
False , K10A00044N , None , 136.0055296 , 253.2469306 , 2458563.4570278 , 0.146269581 , 5.7374626 , 2.555493859
True , K10A00030G , None , 85.2303313 , 103.0260452 , 2458994.1673894 , 0.691469364 , 2.0164272 , 0.70009803
False , K10A00110N , None , 222.3115244 , 284.0513366 , 2459266.4217693 , 0.190149163 , 26.2450808 , 2.592549712
False , K10D00000D , None , 331.5338765 , 335.2118371 , 2455635.0056271 , 0.126114798 , 20.9485264 , 1.667031063
False , K10G00103M , None , 90.0349287 , 118.4592866 , 2457958.3995657 , 0.201921686 , 4.4040291 , 1.898592276
False , K10C00158Z , None , 163.1097982 , 348.9257376 , 2455259.1939645 , 0.137361945 , 2.7023595 , 1.981066475
False , K10G00160C , None , 107.0385617 , 330.9574745 , 2457200.7744382 , 0.033144252 , 23.2064622 , 5.068717059
False , K10A00012U , None , 140.4479915 , 311.7403105 , 2458221.419819 , 0.279679575 , 31.9522366 , 1.877387215
False , K10L00034A , None , 60.4300345 , 235.778781 , 2455450.0218751 , 0.265680048 , 23.7207503 , 1.700675377
False , K10E00084K , None , 209.354858 , 4.0363934 , 2455349.2782334 , 0.09193965 , 19.7236931 , 1.801599424
True , K10F00000M , None , 202.3506088 , 175.2957016 , 2458674.6630137 , 0.270407255 , 7.7500582 , 0.596392402
False , K10E00078B , None , 351.6810227 , 91.5149933 , 2458323.1603762 , 0.0292417 , 3.2323953 , 2.749413708
False , K10C00181A , None , 256.9917008 , 273.3879433 , 2459197.3612604 , 0.126345365 , 0.3353367 , 2.04073134
False , K10L00000S , None , 131.2561003 , 205.8738003 , 2459085.2567008 , 0.533128871 , 3.355792 , 1.373466033
False , K10D00044P , None , 26.802004 , 192.7137702 , 2459210.1614168 , 0.141002584 , 1.1944797 , 1.973417266
False , K10G00100F , None , 172.9176021 , 55.5973392 , 2457951.0325961 , 0.151700895 , 7.3315373 , 1.981253219
False , K10F00011Z , None , 27.0188074 , 122.288716 , 2458952.1101104 , 0.146646447 , 2.3293257 , 1.938709284
False , K10G00134O , None , 235.7442944 , 70.4734073 , 2458690.115325 , 0.16029473 , 14.987897 , 2.199324303
False , K10C00000H , None , 83.0568472 , 133.5566006 , 2455412.7567514 , 0.12953567 , 27.9155333 , 1.703967555
True , K10F00010B , None , 212.6277691 , 176.0169607 , 2458653.1386391 , 0.514045843 , 13.725711 , 0.47038699
False , K10A00039B , None , 159.1176222 , 201.9241312 , 2458904.2554705 , 0.196913986 , 17.2240917 , 2.458533159
False , K10E00106Q , None , 24.820936 , 168.2728946 , 2459440.5568429 , 0.193728101 , 20.9423203 , 2.542793732
False , K10E00079W , None , 338.6963081 , 48.4647041 , 2458091.0887927 , 0.05738154 , 3.0468431 , 2.693647604
False , K10C00045D , None , 159.091798 , 273.6092101 , 2458637.4214679 , 0.149272714 , 24.0542131 , 1.95527359
False , K10G00122E , None , 53.0084814 , 210.9499115 , 2458506.929132 , 0.339970486 , 6.8321434 , 1.719564801
False , K10M00092J , None , 35.4360161 , 289.5246401 , 2459469.9850025 , 0.052164035 , 9.1841293 , 3.05032272
False , K10A00007Z , None , 29.6606148 , 65.8046427 , 2459105.6588598 , 0.228535984 , 6.5133343 , 1.805459317
False , K10A00019E , None , 30.2093176 , 294.4180707 , 2457812.090458 , 0.098159743 , 10.4580242 , 2.447296594
False , K10F00003T , None , 159.7111942 , 114.7574137 , 2459152.2598413 , 0.144247394 , 4.0564076 , 1.893926063
False , K10A00091T , None , 352.1294755 , 153.7992279 , 2459132.6821805 , 0.137049612 , 28.8177062 , 2.706913462
False , K10D00004T , None , 33.4981358 , 18.0592457 , 2458967.6628669 , 0.175159513 , 1.2737762 , 1.947333657
False , K10C00026T , None , 92.1501518 , 140.2603434 , 2458930.9884049 , 0.101947905 , 6.5622077 , 2.457219815
True , K10G00075R , None , 359.9187554 , 118.5469049 , 2458559.5194267 , 0.635672534 , 17.7787254 , 0.629047342
False , K10A00016T , None , 50.2700931 , 81.8912326 , 2459251.9559853 , 0.076261364 , 11.3948127 , 2.838381
False , K10C00099Q , None , 170.7772569 , 134.5436171 , 2459234.0878289 , 0.068304704 , 6.199111 , 2.5314192
False , K10C00075B , None , 181.4580657 , 332.9542076 , 2459007.5239768 , 0.094756149 , 9.1012673 , 2.686684626
True , K10B00003B , None , 347.303353 , 141.7247407 , 2458685.0759859 , 0.183839718 , 10.8932988 , 1.250836561
False , K10M00022U , None , 292.3735918 , 40.5972989 , 2458549.2045045 , 0.27376989 , 13.0431446 , 1.930256568
False , K10C00077R , None , 56.2608256 , 338.5362664 , 2458730.5717368 , 0.229776025 , 21.8525644 , 2.407956687
False , K10J00063L , None , 222.1721123 , 245.8941246 , 2459297.4166202 , 0.068647712 , 8.8308283 , 3.015347062
True , K10C00000N , None , 212.4206881 , 317.8857343 , 2458857.1799289 , 0.223548302 , 10.6512411 , 1.078823889
False , K10A00126Q , None , 151.2397003 , 278.2095544 , 2457614.0106228 , 0.069037393 , 8.7749309 , 3.154646118
False , K10G00034B , None , 198.6002984 , 352.053764 , 2459090.6384611 , 0.111488427 , 4.2241108 , 2.024563392
False , K10C00086N , None , 147.2801517 , 325.3481326 , 2458108.2416056 , 0.186634605 , 2.2680294 , 2.056881971
False , K10L00032P , None , 177.0178037 , 35.8794176 , 2459522.1550349 , 0.201854624 , 15.7979684 , 2.522496455
False , K10L00057H , None , 320.2330421 , 351.7883187 , 2459379.3517139 , 0.210010377 , 9.897279 , 2.479929136
False , K10K00103L , None , 94.5921735 , 56.1632889 , 2459312.4126716 , 0.212542734 , 9.5980009 , 2.485570551
False , K10C00064A , None , 276.063774 , 311.9762618 , 2457688.8173175 , 0.266342832 , 23.9551352 , 2.342769514
False , K10D00026P , None , 10.2237446 , 199.9823007 , 2459250.8739322 , 0.172196177 , 12.7987554 , 2.589941389
False , K10F00027A , None , 58.6411859 , 0.6077166 , 2458873.9488957 , 0.204280038 , 11.5863427 , 2.52389958
False , K10D00079K , None , 159.373546 , 93.857143 , 2458067.9891542 , 0.200976934 , 5.801226 , 1.840717964
True , K10M00000V , None , 156.3658993 , 86.5877394 , 2458530.8321651 , 0.471772448 , 2.2113728 , 1.075658663
False , K10B00068S , None , 54.9304516 , 81.581038 , 2459193.3532669 , 0.190321755 , 27.2788461 , 2.59010577
False , K10M00003L , None , 221.6787406 , 103.1082784 , 2458152.5174187 , 0.270407575 , 10.9587638 , 1.717243622
False , K10C00157R , None , 123.3134316 , 358.7714098 , 2459252.2639465 , 0.125222446 , 1.9887717 , 2.806586553
False , K10C00216N , None , 248.4894499 , 161.043251 , 2459066.2640266 , 0.027442108 , 11.058752 , 2.994781767
False , K10M00044J , None , 27.3447407 , 297.6360735 , 2458597.2356878 , 0.103907818 , 4.5080078 , 2.434956149
False , K10M00060H , None , 224.4003253 , 106.3520248 , 2458676.4460842 , 0.195654188 , 4.6277803 , 2.208207431
False , K10E00137D , None , 158.4712816 , 9.8172244 , 2459231.9688306 , 0.204114185 , 6.4394978 , 1.888426242
False , K10K00043X , None , 158.8753828 , 260.6164356 , 2457867.9410593 , 0.13441533 , 27.2049398 , 2.707854725
False , K10E00145K , None , 8.9237609 , 44.167436 , 2458623.439155 , 0.136632047 , 12.4277215 , 2.472510706
False , K10J00157V , None , 139.8655675 , 79.6104087 , 2459260.9485753 , 0.075008867 , 10.1139082 , 2.841637542
False , K10G00100M , None , 72.8073347 , 358.5581065 , 2459294.8970204 , 0.042986026 , 8.2753066 , 2.461663448
False , K10D00035X , None , 308.2952114 , 323.8666363 , 2458869.0258579 , 0.158972944 , 12.1197142 , 2.219601566
False , K10C00030U , None , 294.4982845 , 141.8159214 , 2458403.7823963 , 0.083831751 , 5.4542461 , 2.567342313
