# isNEO , objectID , objectType , orbit_AP , orbit_LAN , orbit_TP , orbit_e , orbit_i , orbit_q
False , K17A00000Z , None , 24.3326162 , 353.2247911 , 2459182.9309837 , 0.327816993 , 11.9724421 , 1.860740581
False , K17A00001J , None , 304.5125427 , 27.27004 , 2458696.090526 , 0.246541441 , 11.8831724 , 1.841641878
True , K17A00013G , None , 297.9205551 , 289.25299 , 2458518.9216731 , 0.428754467 , 16.4459559 , 0.550121094
True , K17B00003M , None , 286.2366187 , 318.4601658 , 2458586.6637193 , 0.177497081 , 13.7325705 , 0.805772542
