# meanAngRate , objectID , rms , trkID , vecAngRate , vecAngSepn
1.2881082703910196e-07 , K10A00000C , None , 000001miN3 , [1.2724705771817424e-07, 1.2548922308198433e-07, 1.336962003171473e-07] , [0.00011950636340392576, 0.00011774704291676945, 0.0001252166485045224]
1.4993128845754555e-06 , K10A00000F , None , 000000jrw5 , [1.5060332613426787e-06, 1.496611074831982e-06, 1.4952943175517064e-06] , [0.0010604883975943084, 0.0010991111728749006, 0.0007389863860201675]
2.0554392490836083e-06 , K10A00000F , None , 000000jX8e , [2.0480920741725713e-06, 2.0589093668801386e-06, 2.059316306198115e-06] , [0.0009183972445629245, 0.0009250268028701345, 0.00092165118974689]
2.06343167516939e-06 , K10A00000F , None , 000000jXEy , [2.2220599176630723e-06, 1.8907936186976995e-06, 2.077441489147398e-06] , [8.831350662704016e-05, 7.678139941124851e-05, 8.256579458579911e-05]
7.15423405321658e-08 , K10A00000J , None , 000001ct3l , [6.489054869680809e-08, 7.819413236752349e-08] , [3.2293690516216184e-05, 3.742808933290301e-05]
4.3947458754904506e-08 , K10A00000G , None , 000002VD3e , [4.438057368074095e-08, 4.351434382906806e-08] , [4.8659570192243176e-05, 4.752184029436667e-05]
3.5733301525579947e-07 , K10A00000L , None , 000000jXFP , [3.5758195410214534e-07, 3.570840764094536e-07] , [0.0004726947250502258, 0.00047172806196238193]
6.816567947417197e-08 , K10A00000J , None , 000001bTj9 , [6.863956520741117e-08, 6.769179374093278e-08] , [2.5026534606166794e-05, 2.316034040751037e-05]
8.432508740130051e-08 , K10A00000C , None , 000000k41L , [8.365422600662263e-08, 8.499594879597839e-08] , [2.7754463786436483e-05, 3.0623021042153176e-05]
6.123097925194995e-08 , K10A00000C , None , 000004ti29 , [6.253556916255041e-08, 5.992638934134949e-08] , [7.639945525028811e-05, 7.326360747127912e-05]
3.29559382202727e-08 , K10A00000G , None , 000001dgHU , [3.29559382202727e-08] , [1.2631035010783748e-05]
2.0285462353491758e-08 , K10A00000G , None , 000000lMYd , [2.0285462353491758e-08] , [1.3130958709053301e-05]
6.28367781606457e-08 , K10A00000J , None , 000000k3jf , [6.276849083550781e-08, 6.290506548578359e-08] , [2.1150470098167925e-05, 2.1033441650662673e-05]
8.685819991558427e-08 , K10A00000C , None , 000000pDKB , [8.802900770059776e-08, 8.272770915511752e-08, 8.981788289103754e-08] , [5.415263011876827e-05, 5.110586933074292e-05, 5.564110151755671e-05]
1.2432500716979312e-07 , K10A00000H , None , 000001aqbm , [1.229220816024242e-07, 1.2221209132225487e-07, 1.2784084858470032e-07] , [0.0002651930837560709, 0.00013188346362692362, 0.00014447447647993698]
1.1611733802481784e-07 , K10A00000H , None , 000000jimx , [1.1899664085152885e-07, 1.1323803519810682e-07] , [4.122805012458984e-05, 4.4711815041528496e-05]
nan , K10A00000C , None , 0000026c9O , [] , []
6.430730682889332e-08 , K10A00000J , None , 000000kkFa , [6.495673581774282e-08, 6.365787784004382e-08] , [9.950540460403316e-05, 9.757072126540385e-05]
9.355749512886973e-08 , K10A00000C , None , 000004lZPS , [9.308168363987701e-08, 9.431913083463221e-08, 9.327167091209996e-08] , [8.508708401099432e-05, 8.589228373781042e-05, 8.477723338525338e-05]
1.20489049397353e-07 , K10A00000H , None , 000000l8Hk , [1.3331745652879315e-07, 1.0766064226591286e-07] , [2.718396582453872e-05, 2.1859414324573326e-05]
1.3308209758876075e-07 , K10A00000C , None , 000004mTjL , [7.042179024815739e-08, 2.4749589705539427e-07, 8.132860546273057e-08] , [4.56333190608218e-05, 9.836482129606723e-06, 9.099694928959946e-05]
9.567804919286512e-08 , K10A00000C , None , 000001cWme , [9.362643266310226e-08, 9.600316095200251e-08, 9.610933681590398e-08, 9.697326634045173e-08] , [0.00010087386722155858, 0.00010592297871494968, 0.0001049606210978156, 0.00010556897680620353]
9.298223459613949e-09 , K10A00000G , None , 000000ryfL , [9.298223459613949e-09] , [3.897130859014929e-06]
3.662751881348418e-07 , K10A00000L , None , 000000joJY , [3.693385568257074e-07, 3.6321181944397615e-07] , [0.0002310345692552018, 0.00022626062215999788]
